image_name,image_size,embedded_bits,capacity_bpp,extraction_success,psnr,correlation_h_enc,correlation_v_enc,entropy_enc,chi2_enc,npcr,uaci
1.pgm,512x512,35381,4.8544,TRUE,inf,-0.000950511,0.002385396,7.999196063,291.9980469,87.87231445,1.933454626
10.pgm,512x512,12524,3.5667,TRUE,inf,-0.000338159,0.001747671,7.999321531,246.7753906,94.62852478,4.288503609
100.pgm,512x512,44203,4.1156,TRUE,inf,0.000907883,0.003782157,7.999199326,291.3164063,88.97171021,3.749741199
1000.pgm,512x512,49150,4.2723,TRUE,inf,0.001075319,0.001824466,7.999356152,234.8867188,88.03253174,3.699424594
10000.pgm,512x512,48164,4.218,TRUE,inf,0.000258837,0.001333297,7.99928585,259.6503906,88.19351196,3.706029256
1001.pgm,512x512,8377,5.295,TRUE,inf,0.001830381,0.002927789,7.999250416,272.6074219,86.328125,1.054504993
1002.pgm,512x512,43344,4.2574,TRUE,inf,0.001262842,0.002935593,7.99925406,271.6796875,89.11857605,3.758891985
1003.pgm,512x512,32845,3.9028,TRUE,inf,0.001626203,0.002411767,7.99925816,269.1210938,91.05300903,3.935703951
1004.pgm,512x512,63913,5.1981,TRUE,inf,-0.000143909,0.002144607,7.999369322,228.6132813,83.1161499,1.726723465
1005.pgm,512x512,7930,3.5378,TRUE,inf,-0.001238217,0.003210652,7.999306094,252.2226563,95.40214539,4.317813948
1006.pgm,512x512,1568,0.9969,TRUE,inf,0.00119773,0.000149599,7.999392986,220.9609375,99.30953979,35.92936048
1007.pgm,512x512,34420,2.57,TRUE,inf,-0.001700111,0.00222344,7.999263461,267.9492188,92.74787903,15.62263638
1008.pgm,512x512,35730,4.7926,TRUE,inf,0.001107797,0.002582413,7.999353008,235.2070313,87.86468506,1.946654974
1009.pgm,512x512,40862,4.0929,TRUE,inf,-0.001661867,0.003981139,7.999251704,271.8789063,89.61715698,3.825577381
101.pgm,512x512,29769,2.3945,TRUE,inf,0.002796735,0.005511395,7.999303546,253.5234375,93.65882874,15.84507363
1010.pgm,512x512,63103,5.1646,TRUE,inf,0.002178858,0.001502038,7.999328737,243.2050781,83.27713013,1.729115505
1011.pgm,512x512,39333,4.1318,TRUE,inf,1.15E-05,0.000366943,7.999296387,255.7070313,89.80445862,3.855601292
1012.pgm,512x512,20924,3.7987,TRUE,inf,-0.000361474,0.002453319,7.999297405,255.2089844,93.1602478,4.162741268
1013.pgm,512x512,25100,4.657,TRUE,inf,-0.000872725,0.002797086,7.99914447,310.3828125,89.58282471,2.040699978
1014.pgm,512x512,5030,5.3076,TRUE,inf,0.000242461,0.003873849,7.999354092,234.6425781,86.83891296,1.069307514
1015.pgm,512x512,7571,4.3768,TRUE,inf,0.001143724,0.004493222,7.999296334,255.484375,92.43888855,2.172634648
1016.pgm,512x512,64316,5.1693,TRUE,inf,0.000829826,0.003468431,7.999232269,279.84375,82.96203613,1.711627736
1017.pgm,512x512,40984,5.6635,TRUE,inf,0.001133913,0.003482135,7.999298081,255.4453125,81.56242371,0.945968628
1018.pgm,512x512,20089,5.427,TRUE,inf,0.001987518,0.002545964,7.999249373,274.21875,84.59510803,1.019889981
1019.pgm,512x512,38181,4.0541,TRUE,inf,0.00064349,0.004173134,7.999409948,214.3203125,90.03410339,3.875337489
102.pgm,512x512,34552,3.146,TRUE,inf,7.84E-05,0.001926072,7.999264269,267.5507813,92.06123352,7.749288222
1020.pgm,512x512,21035,3.8379,TRUE,inf,0.000841922,0.004995673,7.999349766,236.5859375,93.10379028,4.112125472
1021.pgm,512x512,6757,2.6549,TRUE,inf,-0.000158767,0.004316124,7.999206629,288.4316406,97.21946716,8.635146197
1022.pgm,512x512,3830,3.3441,TRUE,inf,-0.000539383,0.002043611,7.999307712,251.9960938,96.22306824,4.361310473
1023.pgm,512x512,7211,4.3474,TRUE,inf,0.000606695,0.003920287,7.999357961,233.3535156,92.58079529,2.170321895
1024.pgm,512x512,22895,5.4625,TRUE,inf,-0.000756077,0.00423714,7.999216564,285.1054688,84.25865173,1.005470425
1025.pgm,512x512,48640,4.9401,TRUE,inf,0.002384375,0.002197331,7.99914738,310.4003906,85.69030762,1.828083712
1026.pgm,512x512,22915,3.8276,TRUE,inf,-0.001204815,0.000762257,7.99937736,226.6757813,92.74330139,4.081878662
1027.pgm,512x512,32515,4.7476,TRUE,inf,0.000438377,0.003875823,7.999225365,281.8574219,88.30032349,1.955023373
1028.pgm,512x512,26749,4.671,TRUE,inf,0.000754821,0.004359428,7.99934209,238.9335938,89.32647705,2.023438098
1029.pgm,512x512,27865,4.6895,TRUE,inf,0.002912814,0.00350285,7.999276948,263.1269531,89.10255432,2.017475203
103.pgm,512x512,52911,5.0604,TRUE,inf,8.86E-05,0.00352188,7.999314497,249.328125,84.87968445,1.816964243
1030.pgm,512x512,41707,4.8974,TRUE,inf,-0.000263328,0.003413349,7.999379851,224.3652344,86.82174683,1.90343969
1031.pgm,512x512,81781,6.1416,TRUE,inf,0.00040166,0.001788211,7.999296519,256.0078125,75.68969727,0.820415721
1032.pgm,512x512,8170,2.793,TRUE,inf,-0.001717487,0.00032603,7.999222967,282.3945313,96.93412781,8.594382791
1033.pgm,512x512,13547,3.609,TRUE,inf,6.60E-06,0.004095473,7.99934323,238.7714844,94.54574585,4.217755187
1034.pgm,512x512,45136,4.968,TRUE,inf,0.001911191,0.001784529,7.999313297,250.3691406,86.16142273,1.865074307
1035.pgm,512x512,39201,4.8143,TRUE,inf,-0.001362378,0.000425766,7.999370114,229.0878906,87.22343445,1.924800499
1036.pgm,512x512,18284,3.621,TRUE,inf,-0.001378619,0.005538486,7.999259971,268.9296875,93.62754822,4.132600672
1037.pgm,512x512,14092,6.3035,TRUE,inf,0.001214887,0.002558488,7.999230995,278.5527344,73.52409363,0.49153197
1038.pgm,512x512,58175,5.8568,TRUE,inf,0.002541334,0.002683236,7.999268818,266.0351563,79.16488647,0.89049545
1039.pgm,512x512,4120,3.4082,TRUE,inf,-0.00024321,-0.000404465,7.999276307,262.9199219,96.17004395,4.38421212
104.pgm,512x512,11457,4.4813,TRUE,inf,0.000823173,0.003409095,7.99927973,261.8925781,91.76559448,2.117655137
1040.pgm,512x512,8809,3.5841,TRUE,inf,0.000240682,0.001481782,7.999313955,249.0019531,95.32432556,4.335370531
1041.pgm,512x512,29146,1.6727,TRUE,inf,-0.000912702,0.003997086,7.999394732,220.4804688,94.13299561,31.99503431
1042.pgm,512x512,73414,6.038,TRUE,inf,0.00061187,0.003137306,7.999309371,250.1464844,76.92527771,0.838085997
1043.pgm,512x512,4695,4.3823,TRUE,inf,-0.000756284,0.005440075,7.999266194,267.1738281,92.93136597,2.199328553
1044.pgm,512x512,77037,6.0916,TRUE,inf,-0.00034891,0.002729438,7.999261012,269.6328125,76.34162903,0.826987472
1045.pgm,512x512,23274,5.4744,TRUE,inf,0.001910934,0.003838528,7.999358098,232.9765625,84.21287537,1.005257999
1046.pgm,512x512,52855,5.0084,TRUE,inf,0.000974341,0.0041,7.999284702,259.7636719,84.99755859,1.80023343
1047.pgm,512x512,26900,4.6671,TRUE,inf,-0.000180872,0.002213934,7.999297662,254.9824219,89.18266296,2.017766915
1048.pgm,512x512,6237,4.3376,TRUE,inf,0.002106906,0.002829911,7.999352246,235.578125,92.66815186,2.163319307
1049.pgm,512x512,74968,6.0696,TRUE,inf,0.001257655,0.00300707,7.999297006,255.9003906,76.75971985,0.837261724
105.pgm,512x512,23855,4.6088,TRUE,inf,0.000283842,0.004580401,7.999271565,264.3300781,89.8601532,2.040183871
1050.pgm,512x512,22000,2.2431,TRUE,inf,0.001057162,0.003232544,7.999335941,240.7617188,95.09963989,16.3889971
1051.pgm,512x512,48583,4.9553,TRUE,inf,0.001627076,0.003573415,7.999269055,265.0136719,85.59608459,1.851761762
1052.pgm,512x512,43438,4.1719,TRUE,inf,-0.002042871,0.001859091,7.999214805,285.8847656,89.14756775,3.73931436
1053.pgm,512x512,62306,5.1556,TRUE,inf,6.65E-05,0.002824715,7.999390561,221.1640625,83.41178894,1.757193173
1054.pgm,512x512,60171,5.1622,TRUE,inf,0.000425767,0.003167602,7.999333416,243.0878906,83.78257751,1.761441698
1055.pgm,512x512,19760,2.8378,TRUE,inf,0.001414909,0.001078463,7.999294892,255.8535156,94.71244812,8.182501699
1056.pgm,512x512,35927,4.7631,TRUE,inf,0.001161459,0.002988519,7.999383296,223.9140625,87.75787354,1.94392784
1057.pgm,512x512,19551,4.5237,TRUE,inf,-0.000888107,0.005187993,7.999277481,262.4160156,90.46554565,2.054063386
1058.pgm,512x512,39695,5.6531,TRUE,inf,0.000790154,0.001500155,7.999330842,242.4472656,81.90765381,0.959088195
1059.pgm,512x512,61838,5.1677,TRUE,inf,-5.76E-05,0.002169516,7.999333514,243.1132813,83.41751099,1.746951832
106.pgm,512x512,44736,4.1802,TRUE,inf,0.000730936,0.002537836,7.999392408,221.0664063,88.8999939,3.805999756
1060.pgm,512x512,27094,3.8455,TRUE,inf,-0.000210406,0.002904917,7.999305854,251.7832031,92.07420349,4.00159948
1061.pgm,512x512,26120,2.9567,TRUE,inf,0.001712563,0.003664049,7.999317447,247.1933594,93.63365173,7.999741797
1062.pgm,512x512,53661,5.816,TRUE,inf,-0.000985403,0.003394733,7.999422295,209.828125,79.85992432,0.905944226
1063.pgm,512x512,47413,5.7316,TRUE,inf,0.001257291,0.003760488,7.999349272,235.8652344,80.67893982,0.918321796
1064.pgm,512x512,22738,3.8241,TRUE,inf,0.001799629,0.005817847,7.999285901,259.4121094,92.79670715,4.073164697
1065.pgm,512x512,37322,5.651,TRUE,inf,-9.40E-05,0.002665479,7.99937952,225.3613281,82.15179443,0.960295434
1066.pgm,512x512,12517,5.3564,TRUE,inf,0.001619676,0.005280592,7.999355146,234.0644531,85.69297791,1.040920183
1067.pgm,512x512,54438,5.1216,TRUE,inf,0.002659525,0.002336861,7.999379931,225.6132813,84.67102051,1.831484028
1068.pgm,512x512,40683,4.9155,TRUE,inf,-0.00027044,0.002104919,7.999332096,242.7128906,86.95678711,1.906410666
1069.pgm,512x512,27476,2.39,TRUE,inf,0.003815884,0.003258297,7.999194028,292.4335938,94.04983521,15.89385986
107.pgm,512x512,25093,2.9641,TRUE,inf,-0.002661757,0.003599162,7.999217783,282.2910156,93.82286072,8.041304046
1070.pgm,512x512,41989,3.3444,TRUE,inf,0.000467905,0.003411715,7.999367824,230.0703125,90.67001343,7.54071404
1071.pgm,512x512,53631,5.8169,TRUE,inf,-0.000154076,0.003512404,7.999250394,272.7382813,79.77676392,0.904503617
1072.pgm,512x512,8585,5.2935,TRUE,inf,-0.000264604,0.003416086,7.999311279,249.9042969,86.27700806,1.056292665
1073.pgm,512x512,4392,5.2859,TRUE,inf,3.10E-05,0.003520171,7.999323375,245.7480469,86.87133789,1.081903495
1074.pgm,512x512,20662,3.7696,TRUE,inf,0.001482182,0.000637981,7.99933872,240.8808594,93.16101074,4.10816417
1075.pgm,512x512,23739,2.9496,TRUE,inf,-0.001782972,0.001750879,7.999203355,289.9160156,94.14672852,8.110929003
1076.pgm,512x512,54036,5.0322,TRUE,inf,0.000945498,0.003080934,7.999247705,272.578125,84.78622437,1.79993723
1077.pgm,512x512,7266,3.5457,TRUE,inf,-0.00048721,0.001131554,7.999186761,296.3632813,95.53947449,4.333033842
1078.pgm,512x512,13414,4.4128,TRUE,inf,0.001069738,0.004937211,7.999356844,233.5820313,91.53862,2.096029543
1079.pgm,512x512,35823,4.7878,TRUE,inf,-0.000225978,0.005301904,7.999299657,254.3476563,87.66708374,1.948625153
108.pgm,512x512,21064,2.1783,TRUE,inf,0.00095632,0.002843138,7.999429414,207.1542969,95.22628784,16.42682543
1080.pgm,512x512,50179,4.2079,TRUE,inf,0.001013631,0.000416062,7.999244915,274.1171875,87.95013428,3.64960016
1081.pgm,512x512,29715,3.9256,TRUE,inf,-0.001026747,0.00214246,7.999249312,273.2285156,91.61720276,4.033496333
1082.pgm,512x512,35327,5.6234,TRUE,inf,0.001095317,0.003694565,7.999294977,255.7089844,82.5378418,0.967550839
1083.pgm,512x512,36789,3.2743,TRUE,inf,0.002519064,0.002989947,7.999366879,229.4082031,91.61224365,7.711400051
1084.pgm,512x512,40092,4.8311,TRUE,inf,-0.001598444,0.005078487,7.999221779,282.4238281,87.12692261,1.908062206
1085.pgm,512x512,15589,2.8876,TRUE,inf,0.001806122,0.004281393,7.99932503,245.5566406,95.53184509,8.402678546
1086.pgm,512x512,62731,5.9422,TRUE,inf,0.001041544,0.004744344,7.999392627,220.5527344,78.64151001,0.879175523
1087.pgm,512x512,37279,3.993,TRUE,inf,-0.002245215,0.001328227,7.999295852,256.5742188,90.23170471,3.828980689
1088.pgm,512x512,1358,5.2427,TRUE,inf,0.001928479,0.00445817,7.999349832,236.0800781,87.38174438,1.082739737
1089.pgm,512x512,16996,4.481,TRUE,inf,0.000156535,0.00144962,7.999326944,244.6484375,90.88478088,2.071136774
109.pgm,512x512,50139,4.9982,TRUE,inf,0.000367267,0.001464522,7.999185093,296.0878906,85.37406921,1.830315683
1090.pgm,512x512,57434,5.8506,TRUE,inf,-0.000280289,0.003732486,7.999400547,217.4882813,79.14733887,0.892386343
1091.pgm,512x512,4172,6.2206,TRUE,inf,-0.00022888,0.004948206,7.99933982,239.921875,74.53651428,0.503972371
1092.pgm,512x512,28684,4.6604,TRUE,inf,-0.000314664,0.003718864,7.999370401,228.4863281,88.96408081,2.001504337
1093.pgm,512x512,82611,6.1699,TRUE,inf,0.000129558,0.001601049,7.999342488,239.2148438,75.66223145,0.805207795
1094.pgm,512x512,50387,4.983,TRUE,inf,0.001904148,0.004533695,7.999285527,259.1679688,85.37979126,1.853863585
1095.pgm,512x512,1332,4.2313,TRUE,inf,0.000266238,0.00362114,7.999360798,232.5507813,93.49441528,2.182843077
1096.pgm,512x512,9659,4.4413,TRUE,inf,9.74E-05,0.002581764,7.999376076,227.1835938,92.12608337,2.147381352
1097.pgm,512x512,33302,4.7552,TRUE,inf,-0.000687966,0.002891669,7.999307846,251.0722656,88.20419312,1.980556413
1098.pgm,512x512,38822,4.1196,TRUE,inf,0.000160418,0.000826838,7.99936279,231.1230469,89.89982605,3.807184556
1099.pgm,512x512,24678,3.8618,TRUE,inf,-5.54E-05,0.001861443,7.999319138,247.3671875,92.49076843,4.113274369
11.pgm,512x512,41002,4.0689,TRUE,inf,-5.66E-05,0.002853526,7.999314908,248.9824219,89.62631226,3.805654189
110.pgm,512x512,18453,3.0192,TRUE,inf,0.000378562,0.000836396,7.999273853,264.3242188,95.04508972,8.315390793
1100.pgm,512x512,47542,4.2037,TRUE,inf,-0.000200386,0.005325494,7.999265852,266.8535156,88.40103149,3.689718807
1101.pgm,512x512,67276,5.9622,TRUE,inf,3.81E-05,0.004012488,7.999181198,297.5839844,77.85797119,0.85936004
1102.pgm,512x512,53829,5.0657,TRUE,inf,0.000950813,0.002441497,7.999369543,228.8183594,84.75952148,1.804493923
1103.pgm,512x512,27254,3.8851,TRUE,inf,8.10E-05,0.003276906,7.999254034,271.078125,92.00057983,4.011136223
1104.pgm,512x512,3721,3.3529,TRUE,inf,0.000911157,0.00412578,7.999289337,258.2265625,96.18530273,4.377626905
1105.pgm,512x512,10265,5.3386,TRUE,inf,0.001446745,0.00264662,7.999170715,300.6875,86.0622406,1.05653501
1106.pgm,512x512,50337,4.2295,TRUE,inf,0.000147759,0.000481742,7.999362843,231.8242188,87.91160583,3.655718635
1107.pgm,512x512,3892,4.3226,TRUE,inf,0.001431334,0.003252747,7.999294184,256.0957031,93.05763245,2.179685106
1108.pgm,512x512,37788,4.816,TRUE,inf,-0.000340804,0.002686508,7.999358087,232.9785156,87.34855652,1.93010966
1109.pgm,512x512,41699,4.9916,TRUE,inf,0.000372553,0.003354189,7.999233268,278.2519531,86.88697815,1.903029797
111.pgm,512x512,12500,3.7171,TRUE,inf,0.000455079,0.0052425,7.999334074,242.3535156,94.72541809,4.26919077
1110.pgm,512x512,44860,4.9229,TRUE,inf,0.000691388,0.005070257,7.999384823,223.6953125,86.21749878,1.857115802
1111.pgm,512x512,33556,4.7087,TRUE,inf,0.001768033,0.004833802,7.99933556,241.2207031,88.27552795,1.950417313
1112.pgm,512x512,70368,6.0073,TRUE,inf,-0.000485864,0.005928079,7.999348241,236.9824219,77.368927,0.85388782
1113.pgm,512x512,40492,4.9094,TRUE,inf,0.001768335,0.001737466,7.999278958,261.7050781,86.98272705,1.929041545
1114.pgm,512x512,49238,4.9672,TRUE,inf,-0.00092548,0.005391918,7.999354729,234.3691406,85.60943604,1.833940394
1115.pgm,512x512,11176,2.6966,TRUE,inf,0.002067724,0.004308304,7.999250941,272.3730469,96.40769958,8.548408957
1116.pgm,512x512,26438,3.8109,TRUE,inf,0.000817495,0.002805344,7.999323616,246.0019531,92.1257019,4.039942424
1117.pgm,512x512,31478,3.9854,TRUE,inf,0.002674177,0.004801311,7.999256385,269.7597656,91.25366211,4.009360519
1118.pgm,512x512,26011,4.6603,TRUE,inf,0.001291567,0.003528124,7.999255852,270.2597656,89.41078186,2.016344257
1119.pgm,512x512,16911,2.1254,TRUE,inf,0.000809533,0.003257972,7.999139225,311.8496094,96.0647583,16.71950247
112.pgm,512x512,17431,4.5438,TRUE,inf,0.000885606,0.002505527,7.999310745,251.4179688,90.83976746,2.112549427
1120.pgm,512x512,22385,5.4719,TRUE,inf,0.000731646,0.00143623,7.999262781,268.0058594,84.26361084,1.016655716
1121.pgm,512x512,8437,2.7372,TRUE,inf,-0.000481755,0.002449837,7.999111494,322.8085938,96.92611694,8.599162382
1122.pgm,512x512,37347,4.7843,TRUE,inf,0.001388586,0.003275176,7.999225063,281.1210938,87.47329712,1.927608415
1123.pgm,512x512,18733,2.9255,TRUE,inf,0.000567462,0.003882991,7.999295914,255.3710938,94.9924469,8.350213743
1124.pgm,512x512,54136,5.052,TRUE,inf,-0.000216345,0.004866243,7.999248837,273.1289063,84.70306396,1.797720217
1125.pgm,512x512,53933,5.0364,TRUE,inf,-0.000465778,0.003782302,7.999365162,230.6933594,84.80529785,1.797985002
1126.pgm,512x512,45215,4.1771,TRUE,inf,0.002359126,0.003104512,7.999406401,215.921875,88.71917725,3.763963288
1127.pgm,512x512,21999,4.6459,TRUE,inf,0.00151214,0.004657887,7.99939218,220.7421875,90.14511108,2.055430693
1128.pgm,512x512,43096,4.1217,TRUE,inf,3.20E-05,0.003181295,7.999317195,247.9550781,89.15481567,3.740870158
1129.pgm,512x512,74528,6.0534,TRUE,inf,8.65E-05,0.001744712,7.999236964,277.0722656,76.87683105,0.840264115
113.pgm,512x512,59579,5.1111,TRUE,inf,-0.000598792,0.003820132,7.999267348,266.0429688,83.90884399,1.761799233
1130.pgm,512x512,24531,3.8566,TRUE,inf,0.001849063,0.001728608,7.999339488,240.0644531,92.50602722,4.087329939
1131.pgm,512x512,44649,4.1218,TRUE,inf,-0.000854262,0.002086179,7.999394914,220.2011719,88.89656067,3.730851716
1132.pgm,512x512,12034,2.8,TRUE,inf,0.000908896,0.004648797,7.999344245,238.3710938,96.21429443,8.532117956
1133.pgm,512x512,22066,3.7646,TRUE,inf,0.001419056,0.003376916,7.999170925,301.1152344,92.91648865,4.087593228
1134.pgm,512x512,20938,3.7664,TRUE,inf,-0.000684859,0.001877672,7.999378369,226.1328125,93.23921204,4.143292296
1135.pgm,512x512,50454,4.2525,TRUE,inf,0.000619256,0.003534079,7.999285072,259.8320313,87.79678345,3.649428125
1136.pgm,512x512,49974,4.205,TRUE,inf,0.000293696,0.003030794,7.999296121,255.3769531,87.96806335,3.624758253
1137.pgm,512x512,61428,5.1686,TRUE,inf,-0.000184935,0.003925163,7.999215653,284.9511719,83.54949951,1.74586427
1138.pgm,512x512,54975,5.0685,TRUE,inf,0.003009553,0.002564171,7.999319823,246.9824219,84.60578918,1.802429498
1139.pgm,512x512,44846,4.9397,TRUE,inf,-0.000307624,0.002023524,7.999375594,227.3847656,86.19766235,1.874280443
114.pgm,512x512,35414,4.7881,TRUE,inf,0.00183081,0.003428696,7.999429145,207.8554688,87.78533936,1.946536793
1140.pgm,512x512,18478,3.7823,TRUE,inf,-0.000889947,0.002118567,7.99940478,216.0605469,93.61534119,4.151108686
1141.pgm,512x512,53980,5.0381,TRUE,inf,0.000309155,0.003999618,7.999295307,255.9960938,84.72747803,1.808024388
1142.pgm,512x512,33112,4.7202,TRUE,inf,0.000492204,0.002234494,7.999375079,226.6855469,88.15956116,1.94791158
1143.pgm,512x512,33042,3.1591,TRUE,inf,0.001348449,0.003613386,7.999128808,316.6972656,92.33283997,7.926635742
1144.pgm,512x512,12949,4.5017,TRUE,inf,0.001094742,0.003044252,7.999171095,301.6191406,91.55502319,2.134809307
1145.pgm,512x512,7103,5.2865,TRUE,inf,-0.00059774,0.000223966,7.999307676,251.4179688,86.48872375,1.060951083
1146.pgm,512x512,65403,5.189,TRUE,inf,0.00189733,0.001461339,7.999370801,228.7832031,82.80105591,1.70314714
1147.pgm,512x512,37694,4.8603,TRUE,inf,0.001034386,0.00203593,7.999369739,228.8007813,87.5629425,1.953373329
1148.pgm,512x512,21939,4.5682,TRUE,inf,-0.000103487,0.003722122,7.999372921,227.9921875,90.12413025,2.036183675
1149.pgm,512x512,48692,4.2572,TRUE,inf,0.001871997,0.003295963,7.999308995,250.7226563,88.16108704,3.662158742
115.pgm,512x512,19398,3.7613,TRUE,inf,0.002850343,0.002882657,7.999350401,235.8398438,93.4211731,4.163549087
1150.pgm,512x512,25958,4.655,TRUE,inf,0.002193438,0.00222237,7.99924824,273.1503906,89.42756653,2.022416358
1151.pgm,512x512,44080,5.6977,TRUE,inf,0.000902094,0.003169418,7.99938163,224.2285156,81.21032715,0.937993667
1152.pgm,512x512,34583,3.1288,TRUE,inf,0.001779465,0.002973222,7.999315717,249.09375,92.01202393,7.730760761
1153.pgm,512x512,28712,4.7017,TRUE,inf,-0.001118585,0.002095684,7.999228664,280.5195313,88.95950317,2.011774101
1154.pgm,512x512,45521,4.9224,TRUE,inf,0.000611996,0.002859399,7.999236809,277.2636719,86.16447449,1.868429745
1155.pgm,512x512,44386,4.9986,TRUE,inf,0.000490683,0.00099155,7.999317186,248.1582031,86.39144897,1.887832342
1156.pgm,512x512,445,2.4698,TRUE,inf,0.00046084,0.004836235,7.999210992,286.7285156,98.38981628,8.837411918
1157.pgm,512x512,3855,4.3401,TRUE,inf,0.001574055,0.002607992,7.999327889,244.6777344,93.13430786,2.208812938
1158.pgm,512x512,93275,6.9076,TRUE,inf,0.000904855,0.002084668,7.999318872,247.5292969,66.36352539,0.401443781
1159.pgm,512x512,38297,4.0753,TRUE,inf,0.002130187,0.000875289,7.999217957,283.9394531,90.03677368,3.921074961
116.pgm,512x512,61678,5.1369,TRUE,inf,0.001640205,0.002391374,7.999236048,277.8144531,83.51478577,1.738671695
1160.pgm,512x512,33472,3.3286,TRUE,inf,0.000594282,0.001696539,7.99921781,283.7304688,92.17796326,7.956737444
1161.pgm,512x512,24543,4.5829,TRUE,inf,0.001725401,0.003628823,7.999264124,266.2167969,89.72740173,2.025399302
1162.pgm,512x512,64139,5.9341,TRUE,inf,0.000572874,0.00321353,7.9992946,255.9921875,78.29437256,0.869365019
1163.pgm,512x512,25182,3.9023,TRUE,inf,0.000777689,0.000349801,7.999295281,256.8105469,92.4030304,4.064100677
1164.pgm,512x512,30668,3.9092,TRUE,inf,0.001631178,0.002462831,7.999313735,248.4550781,91.40930176,3.977499569
1165.pgm,512x512,36924,3.9803,TRUE,inf,0.000891372,0.003323526,7.999340459,239.6425781,90.28930664,3.850084193
1166.pgm,512x512,19165,4.5497,TRUE,inf,0.000256556,0.003040419,7.999334948,241.4667969,90.63034058,2.080281576
1167.pgm,512x512,160,4.3614,TRUE,inf,-0.00116892,-0.000630867,7.999247517,272.8242188,93.74046326,2.21949409
1168.pgm,512x512,61538,5.9284,TRUE,inf,0.001969812,0.005039498,7.999345858,237.7714844,78.65028381,0.879922007
1169.pgm,512x512,23288,2.8856,TRUE,inf,-0.001774785,0.002833858,7.999382252,224.6621094,94.14596558,8.067384608
117.pgm,512x512,20995,3.7535,TRUE,inf,-0.000366174,0.002639989,7.999355864,234.5761719,93.12782288,4.133303773
1170.pgm,512x512,11480,4.3986,TRUE,inf,-0.000314517,0.003302274,7.999255725,270.5234375,91.8094635,2.125496958
1171.pgm,512x512,50172,5.0068,TRUE,inf,0.002113803,0.003999902,7.999217459,283.8847656,85.39581299,1.843409819
1172.pgm,512x512,17131,4.5609,TRUE,inf,2.08E-05,0.001922074,7.999320449,246.9785156,90.883255,2.103133856
1173.pgm,512x512,24530,4.6155,TRUE,inf,0.001852132,0.005170741,7.999331731,242.6074219,89.67514038,2.023967668
1174.pgm,512x512,36096,4.7999,TRUE,inf,0.000337013,0.005883462,7.999342318,238.7949219,87.81242371,1.948493509
1175.pgm,512x512,27857,3.0683,TRUE,inf,-0.000928885,0.001747188,7.999231873,278.8808594,93.30825806,8.031919891
1176.pgm,512x512,21913,3.7984,TRUE,inf,0.001442956,0.003581679,7.999250296,272.3613281,92.94929504,4.147048651
1177.pgm,512x512,42193,4.0322,TRUE,inf,0.000542422,0.002525848,7.999356064,234.1328125,89.34288025,3.766802619
1178.pgm,512x512,4965,5.2714,TRUE,inf,0.000226172,0.002641274,7.999256937,269.828125,86.77978516,1.071488624
1179.pgm,512x512,12471,4.5135,TRUE,inf,0.00196282,0.001471073,7.999393498,220.125,91.59431458,2.118099437
118.pgm,512x512,49867,4.9916,TRUE,inf,0.001490264,0.002846682,7.999287219,258.9277344,85.43205261,1.854583142
1180.pgm,512x512,37291,4.7955,TRUE,inf,0.000656854,0.004094222,7.99936242,232.3652344,87.43934631,1.924323288
1181.pgm,512x512,64375,5.9369,TRUE,inf,0.001171392,0.002456915,7.999215945,284.7675781,78.23944092,0.868654438
1182.pgm,512x512,55264,5.0678,TRUE,inf,-0.000389488,0.00207426,7.999213775,285.578125,84.47227478,1.786986706
1183.pgm,512x512,23096,4.5649,TRUE,inf,0.001819541,0.003377943,7.999171232,301.5214844,89.84107971,2.027296178
1184.pgm,512x512,41652,3.3719,TRUE,inf,0.000840317,0.003135925,7.999202769,289.7949219,90.79170227,7.602446313
1185.pgm,512x512,47787,4.9442,TRUE,inf,0.003604991,0.002059601,7.999279368,261.7441406,85.81161499,1.857971491
1186.pgm,512x512,54440,5.8156,TRUE,inf,0.001331992,0.002171632,7.999196562,292.0410156,79.83055115,0.904327093
1187.pgm,512x512,41308,4.8989,TRUE,inf,-0.001948723,0.000533212,7.999279698,261.5839844,86.82250977,1.891828051
1188.pgm,512x512,64862,5.2018,TRUE,inf,-3.38E-05,0.004059973,7.999334891,241.4902344,82.81021118,1.710248461
1189.pgm,512x512,57712,5.1076,TRUE,inf,0.001024196,0.001657838,7.999385147,224.0117188,84.04960632,1.777633966
119.pgm,512x512,52839,5.8068,TRUE,inf,-0.000464462,0.001011032,7.999314043,248.5761719,79.91447449,0.907206816
1190.pgm,512x512,34541,4.7947,TRUE,inf,0.000524908,0.003290267,7.999369141,229.2910156,87.99209595,1.940451229
1191.pgm,512x512,32392,4.72,TRUE,inf,0.002694188,0.003842851,7.999342149,238.4570313,88.31443787,1.966038124
1192.pgm,512x512,17546,5.4187,TRUE,inf,-0.000164872,0.001195176,7.999279953,261.6347656,84.94911194,1.029492547
1193.pgm,512x512,21462,3.625,TRUE,inf,0.000148411,0.001839459,7.999335052,241.2050781,93.10035706,4.069457709
1194.pgm,512x512,56001,5.0472,TRUE,inf,-0.000718498,0.00277592,7.999277747,262.6484375,84.43717957,1.766827153
1195.pgm,512x512,34493,3.1265,TRUE,inf,0.001702028,0.002464384,7.999287591,259.1210938,92.13218689,7.755981146
